,measurement,timestamp_pulse_id,imageid,separation_um,pixis_profile_avg_width,crop_px,shiftx_um,shiftx_um_range_0,shiftx_um_range_1,shiftx_um_do_fit,wavelength_nm,wavelength_nm_range_0,wavelength_nm_range_1,wavelength_nm_do_fit,z_mm,z_mm_range_0,z_mm_range_1,z_mm_do_fit,d_um,d_um_range_0,d_um_range_1,d_um_do_fit,gamma,gamma_range_0,gamma_range_1,gamma_do_fit,w1_um,w1_um_range_0,w1_um_range_1,w1_um_do_fit,w2_um,w2_um_range_0,w2_um_range_1,w2_um_do_fit,I_Airy1,I_Airy1_range_0,I_Airy1_range_1,I_Airy1_do_fit,I_Airy2,I_Airy2_range_0,I_Airy2_range_1,I_Airy2_do_fit,x1_um,x1_um_range_0,x1_um_range_1,x1_um_do_fit,x2_um,x2_um_range_0,x2_um_range_1,x2_um_do_fit,normfactor,normfactor_range_0,normfactor_range_1,normfactor_do_fit,mod_sigma_um,mod_sigma_um_range_0,mod_sigma_um_range_1,mod_sigma_um_do_fit,mod_shiftx_um,mod_shiftx_um_range_0,mod_shiftx_um_range_1,mod_shiftx_um_do_fit,shiftx_um_fit,wavelength_nm_fit,z_mm_fit,d_um_fit,d_um_at_detector,gamma_fit,w1_um_fit,w2_um_fit,I_Airy1_fit,I_Airy2_fit,x1_um_fit,x2_um_fit,chi2distance_fitting,mod_sigma_um_fit,mod_shiftx_um_fit,gamma_fit_v2,xi_um_fit_v2,xi_um_fit
1664,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,12.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,13.01994348708331,8.029025868536623,,,7530.176430332518,0.41477463737034,11.826062878015797,10.61203713430878,1.0,1.4666046523751999,-3755.0958731972287,3775.0805571352894,2.266567049880714,14844.146530183341,9999.99903565838,0.3305712735522058,475.16424181179065,532.9152612433074
1665,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,13.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,23.86026098638058,8.004409974839552,,,7527.616612720451,0.5459234008652573,11.867024332644345,10.505864838068522,1.0,1.5274711530969456,-3761.7314941676013,3765.885118552849,2.3767446957123597,10193.051139905867,9999.998925921864,0.33738979067962555,479.60784615641023,642.580396412836
1666,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,14.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,17.690547754658837,8.018316635075072,,,7531.8402003845185,0.42560842709587426,11.806175848409822,10.593908379903112,1.0,1.4678846283043931,-3760.539308965232,3771.300891419287,2.2279458851095697,14371.072955168062,9999.998645051499,0.3340937268477031,477.4556453830318,540.8982766910685
1667,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,15.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,17.69076692822796,8.018318838560793,,,7531.841057643046,0.4256373996036164,11.806157029924401,10.593880555381105,1.0,1.467887400295823,-3760.5390602159932,3771.301997427053,2.227945903726847,14369.782929425603,9999.994020395501,0.33410202077705103,477.46105111198284,540.9198290598594
1668,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,16.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,23.860508005844395,8.004409174843355,,,7527.615843480327,0.545961836253178,11.867031326069725,10.50586550318727,1.0,1.5274715619146624,-3761.7312011129825,3765.8846423673454,2.376744688188375,10192.427094451315,9999.99922229382,0.3373936512535099,479.6103716186979,642.6177700828707
1669,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,17.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,23.860299953450294,8.00440997174699,,,7527.616692137344,0.5459364598759967,11.867027520962539,10.505867917918275,1.0,1.527470300519213,-3761.7316056345844,3765.8850865027603,2.3767446989335754,10192.930335899684,9999.997395379498,0.33739406235086533,479.6106405459093,642.5930942524055
1670,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,18.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,23.860107524199748,8.004410862996869,,,7527.616882291166,0.5459184263306591,11.867020270905918,10.505863381061271,1.0,1.527470103601487,-3761.7313589033706,3765.8855233877957,2.3767446985361986,10193.177613432734,9999.999180793959,0.33739073717047074,479.6084653190214,642.5755595763145
1671,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,19.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,17.69087502725506,8.018320195341147,,,7531.841432517851,0.42564773065317013,11.806139783076606,10.593869505191613,1.0,1.4678845372140397,-3760.538981317398,3771.3024512004536,2.2279459298206508,14369.639419022193,9999.991404725737,0.33410855645983406,477.46531090452225,540.9275144961597
1672,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,20.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,17.6907495452042,8.01831570608182,,,7531.839230310327,0.4256551662609925,11.806219763563686,10.593884294954945,1.0,1.4679133413244398,-3760.538549910565,3771.3006803997623,2.2279458782796313,14368.311384740235,9999.999876197253,0.3340992998419603,477.4592776844375,540.9330460534125
1673,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,21.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,17.690844023623413,8.018317644326308,,,7531.840150996101,0.4256597184001817,11.80619145215596,10.593874422863474,1.0,1.467904978422874,-3760.5386857170492,3771.301465279052,2.227945884136997,14368.45494718467,9999.998722924334,0.3341045084636416,477.4626725194916,540.9364325535179
1674,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,22.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,17.69058237704462,8.01831364961192,,,7531.838524250272,0.4256357132236726,11.806246608341441,10.593904412366985,1.0,1.46791714406921,-3760.53867351746,3771.2998507328116,2.2279459053338107,14368.931300696355,9999.994358271204,0.33409110180788815,477.45393447282873,540.9185745476988
1675,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010526,23,707.0,200.0,,23.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,45.766529936193365,7.943674629600184,,,7534.8218242113535,0.7276951734960261,11.313341971649965,10.33713726996134,1.0,1.4110965939379896,-3793.862746727655,3740.9590774836984,0.17658710413705628,3508.7290522139465,1643.4623332839874,0.6520925378044258,764.5421148290636,886.7017608232002
1676,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010206,19,707.0,200.0,,6.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-8.181184133035913,7.971084420378833,,,7512.9092481964835,0.7447467717034131,11.298947186069713,10.360675558015604,1.0,1.5248086067470936,-3702.208578704659,3810.700669491825,0.10024364855471875,3709.78388118727,2489.4660696263545,0.594599092574371,693.3586168326608,920.886755023476
1677,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548010566,25,707.0,200.0,,34.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,53.13319416382569,7.94644485030117,,,7541.9061335573515,0.6693958821101905,11.302435287646784,10.374605815765703,1.0,1.384867031547016,-3794.055021517542,3747.8511120398093,0.17716163822989764,3638.280998034008,1641.76985254608,0.604597475923902,704.7537440176777,789.0903738200633
1678,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548009706,6,707.0,200.0,,2.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,1.3166448954407315,7.94448721044172,,,7501.6156972347235,0.7207437360887269,11.250689954883239,10.511583799890687,1.0,1.5198271825367018,-3708.61960919961,3792.996088035114,0.12401487003114034,4691.420437581761,1942.2349752475438,0.661550816317799,777.7514429266989,873.6099524184452
1679,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548011466,44,707.0,200.0,,-1.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-13.470053082982304,7.950972179058378,,,7501.951154209185,0.7223707721675464,11.318862550587081,10.348428769935252,1.0,1.0073544419163856,-3691.9323217220863,3810.0188324870987,0.10688597394063898,4636.161263144551,1782.4825679710957,0.6709056311963096,791.3142303775516,876.6333162404794
1680,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548011006,35,707.0,200.0,,-1.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-18.658770830364574,7.96162224905326,,,7514.538898585498,0.7497740469217744,11.385408802763088,10.207673751112983,1.0,1.0332254422477483,-3699.780665438071,3814.758233147427,0.09946235447205241,4216.407663303526,1953.0030874321073,0.6735072959459347,795.1790563013956,931.5811605119017
1681,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548009586,0,707.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,55.93231843612443,8.099999994414276,,,7544.402586562408,0.3219374231743517,11.743949115234994,10.486877033868474,1.0,1.2771472293325272,-3792.535872813302,3751.8667137491066,1.7090156749047511,4449.896414306213,1111.058886275634,0.3120572443805121,463.25687353447836,469.58387759180255
1682,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548009586,0,707.0,200.0,,-1.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,20.18328459713416,8.020811404211956,,,7545.3413432115885,0.5552514122115243,11.739255270448382,10.567761898456489,1.0,1.2336414048543747,-3759.3680597092784,3785.9732835023106,1.6666586031152522,8259.137879789228,9999.998528932327,0.2667806980944351,434.9096512506729,651.7669610400176
1683,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548009586,0,707.0,200.0,,-2.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,47.36928056080296,7.948996820638814,,,7549.910181814032,0.6822565541360268,11.414704872003782,10.259355884493397,1.0,1.256350793234984,-3788.6112013177208,3761.2989804963104,0.14166268991870243,3542.37054910101,1324.6920232089687,0.6361816169130897,743.369865088179,808.4890557894806
1684,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548011065,38,707.0,200.0,,28.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,49.67145454771594,7.933288149147091,,,7562.935672281894,0.7322016096952321,11.434182956820225,10.303096659570581,1.0,1.0358691220860754,-3815.0173312580278,3747.9183410238657,0.11540516012404499,4033.776180283152,1542.7750517979075,0.6805603208722397,805.8699829239065,895.4399094787173
1685,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548011486,45,707.0,200.0,,-1.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-5.528141170383151,7.961907579014711,,,7496.752758848007,0.8081255057271733,11.337396716906165,10.48137950750688,1.0,1.3545004345211111,-3708.619644433376,3788.133114414631,0.13544658810336688,4337.651817481937,2626.5889190792677,0.6727559293515268,794.0586146446342,1083.1185055883457
1686,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548011446,43,707.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-5.114253366128878,7.952333571950604,,,7502.897387773821,0.5282900550018347,11.203768729490966,10.493504982075388,1.0,1.1441472373066284,-3708.717218213899,3794.1801695599224,0.5612804420419837,45714.02294359683,-9240.08619616211,0.5176076928905232,616.0473638543187,625.8304770931693
1687,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548011446,43,707.0,200.0,,-2.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-5.705890942955193,7.954640137112291,,,7503.938922072772,0.7796881309625537,11.34970565990529,10.427737356940884,1.0,1.2110344281610401,-3705.793797540822,3798.14512453195,0.1710187817892594,5390.7548681070275,2744.31786080229,0.684927850332789,812.6525098610462,1002.1339106601106
1688,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548009606,1,707.0,200.0,,-5.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-6.934157660198025,7.955024900534773,,,7510.639429361452,0.7204502381281424,11.274162780556496,10.474366046933525,1.0,1.2805286784387837,-3705.855518472332,3804.7839108891208,0.14853454199292687,3353.032777062992,1426.8433935269131,0.6580855809569272,772.8550443820476,873.0671751473052
1689,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548009626,2,707.0,200.0,,-1.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-4.749242435232645,7.9489542141782055,,,7503.166386139408,0.7050990111209822,11.434720904997665,10.448944173923035,1.0,1.1749595147336507,-3710.2148383071335,3792.951547832275,0.10007083886470133,2973.9783578652987,842.7037288113934,0.6773526607592132,800.968505711908,845.7312395883622
1690,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1d) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548009686,5,707.0,200.0,,1.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,38.40482577458033,7.966263112166056,,,7548.958271031237,0.5873624935690376,11.189366719118919,10.38846917819712,1.0,2.471354115960784,-3774.1648376054445,3774.793433425792,0.09715645632700433,3207.9509517079923,1324.5812360662785,0.5393672030571398,636.2614914780264,685.3342474405074
1691,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541153,21,707.0,200.0,,716.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4590.4,-4535.0,0.0,True,4597.0,0.0,4535.0,True,1.0,0.1,1.5,False,6800.0,1500.0,100000.0,True,2303.0,-10000.0,10000.0,True,756.8787925545121,13.4311719286145,,,6365.817000634308,0.7916848548266141,11.358693592953117,11.208351892973628,1.0,1.0639819107735393,-3546.2874465465984,2819.529554087709,0.6385759292568787,15734.103591590698,5760.887092317253,0.7403581801531427,911.789583616123,1034.3691227814443
1692,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517632,19,890.0,200.0,,1252.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,1210.9702221866974,13.516718043577393,,,8052.47049603247,0.5868992613766328,11.790070767470786,10.326349072909547,1.0,0.6147443564291322,-4232.755924790432,3819.714571242038,0.3128245118136357,10903.203547451072,8531.207667990402,0.43213561867587447,687.0525203407832,862.0873989198428
