,measurement,timestamp_pulse_id,imageid,separation_um,pixis_profile_avg_width,crop_px,shiftx_um,shiftx_um_range_0,shiftx_um_range_1,shiftx_um_do_fit,wavelength_nm,wavelength_nm_range_0,wavelength_nm_range_1,wavelength_nm_do_fit,z_mm,z_mm_range_0,z_mm_range_1,z_mm_do_fit,d_um,d_um_range_0,d_um_range_1,d_um_do_fit,gamma,gamma_range_0,gamma_range_1,gamma_do_fit,w1_um,w1_um_range_0,w1_um_range_1,w1_um_do_fit,w2_um,w2_um_range_0,w2_um_range_1,w2_um_do_fit,I_Airy1,I_Airy1_range_0,I_Airy1_range_1,I_Airy1_do_fit,I_Airy2,I_Airy2_range_0,I_Airy2_range_1,I_Airy2_do_fit,x1_um,x1_um_range_0,x1_um_range_1,x1_um_do_fit,x2_um,x2_um_range_0,x2_um_range_1,x2_um_do_fit,normfactor,normfactor_range_0,normfactor_range_1,normfactor_do_fit,mod_sigma_um,mod_sigma_um_range_0,mod_sigma_um_range_1,mod_sigma_um_do_fit,mod_shiftx_um,mod_shiftx_um_range_0,mod_shiftx_um_range_1,mod_shiftx_um_do_fit,shiftx_um_fit_v1,wavelength_nm_fit_v1,z_mm_fit_v1,d_um_fit_v1,d_um_at_detector_v1,gamma_fit_v1,w1_um_fit_v1,w2_um_fit_v1,I_Airy1_fit_v1,I_Airy2_fit_v1,x1_um_fit_v1,x2_um_fit_v1,chi2distance_fitting_v1,xi_um_fit_v1
20,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027920,44,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,115.26874972365226,7.955438998418485,,,3100.876121978796,0.7574987399829092,11.113759164434644,11.002725351173318,1.0,1.348407044976106,-1435.3473108749615,1665.5288111038344,0.0321498634370854,432.0428423336483
21,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548028020,49,322.0,200.0,,91.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,97.0200673021584,7.960907953304009,,,3033.958517111385,0.7440333479639165,10.92295083243132,10.960593173047974,1.0,1.2106664925148665,-1361.3969496678355,1672.5615674435492,0.0651065839204688,418.7334614770511
22,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027040,24,322.0,200.0,,-26.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,-32.073030722725434,7.962166205240599,,,3109.676822154709,0.7935286354096293,11.030115073838545,10.960982627937335,1.0,1.0754833478050831,-1306.5072609713238,1803.169561183385,0.0338694339360574,473.4621937165412
23,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026520,11,322.0,200.0,,260.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,256.4923992722611,7.949939652962536,,,3116.199998068241,0.7866446593542338,10.971705853844927,10.910465942658565,1.0,1.1877208813082945,-1608.5220265945527,1507.677971473688,0.048095462030103,464.7876449605071
24,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026660,18,322.0,200.0,,104.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,100.00055057636791,7.981083066005575,,,3023.069067581689,0.7805880466259553,10.943847475548976,10.991200905145078,1.0,1.2243206594250673,-1367.4564805516663,1655.6125870300227,0.0386673416475074,457.47892049679234
25,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026160,5,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,113.86817357338464,7.950592474923188,,,3128.718424945117,0.7692858985800304,10.984951603669955,10.953880135497151,1.0,0.9622628316379124,-1450.8597612839412,1677.8586636611751,0.0509880157773558,444.5778853037977
26,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026200,7,322.0,200.0,,377.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,379.30058362118393,7.955979373145766,,,3040.866587185146,0.7672542451446687,10.914499466234457,10.995449502590914,1.0,1.0297285330478054,-1672.9922568122947,1367.874330372851,0.0518018343482287,442.3535568143068
27,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027440,32,322.0,200.0,,533.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,532.546048407173,7.984582941895863,,,3080.302651537316,0.7941715614147168,11.118535780347033,10.987201793428486,1.0,1.6744829718593386,-1845.4180874824635,1234.8845640548518,0.0173467143658003,474.2934007027386
28,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027480,34,322.0,200.0,,130.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,124.82866982100812,7.967680117432091,,,3136.2920697516274,0.7421776042007342,11.161626840140944,10.920097774131465,1.0,1.2236686976134072,-1464.1891038712438,1672.1029658803834,0.0674292740668792,416.9762318310726
29,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027500,35,322.0,200.0,,390.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,386.9618626624504,7.952162048707149,,,3049.4417646140246,0.7604681446527786,10.895923109745922,11.026758988766,1.0,1.250541101397714,-1669.8151495966272,1379.6266150173976,0.077161528375744,435.11840490526777
30,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026060,0,322.0,200.0,,663.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,665.0087949976514,7.959442921115915,,,3025.995977690833,0.7951188286836383,10.849052215984448,10.932133190809123,1.0,1.213307047139467,-1970.384103998681,1055.611873692152,0.0711862139321721,475.5248532057564
31,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027100,27,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,404.9491530367088,7.962987475493525,,,3125.9028385445,0.7634584688967715,11.137690299100573,10.962811007917557,1.0,1.2095225702810757,-1732.3302939045338,1393.572544639966,0.0455071388800017,438.2704665285176
32,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027560,38,322.0,200.0,,676.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,669.5539676321632,7.984437602111104,,,2996.2246668920334,0.7927269984445741,10.928780883038062,10.956005923462342,1.0,1.6075783173364808,-1912.412677822916,1083.8119890691175,0.0287131761364824,472.4309577048441
33,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026220,8,322.0,200.0,,507.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,506.72688466639465,7.980404623760067,,,2976.4739680053785,0.8282225067345854,10.974597066397305,10.792182544174654,1.0,1.5138633857681651,-1856.1077702789885,1120.36619772639,0.0925097603849805,524.4641456612945
34,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027140,29,322.0,200.0,,104.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,107.19683732465182,7.970816402575688,,,3091.27389466808,0.7756042806697843,10.982389078182482,10.980673350077966,1.0,1.1868497781729257,-1421.719347962171,1669.554546705908,0.0292593770562666,451.67657946455256
35,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026700,20,322.0,200.0,,104.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,106.8682244693116,7.971585215461833,,,3081.121528367571,0.7666490385897758,11.0161585108712,11.032154859548177,1.0,1.2510242323171126,-1395.286863994637,1685.8346643729342,0.0472830924468016,441.69625676577135
36,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027880,42,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,399.6177837223761,7.958694131408503,,,3097.0282093872825,0.769229171494754,11.111306389698758,10.993776994356477,1.0,1.3583920691439884,-1714.0199437150718,1383.0082656722109,0.0439806714918032,444.5154027213384
37,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026080,1,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,119.40377405414802,7.948971791655972,,,3112.8467197922023,0.722019067280387,11.109958926957647,10.95045035550173,1.0,1.1147470433126512,-1438.4842215620845,1674.3624982301178,0.0497648301045653,398.96013925141983
38,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026100,2,322.0,200.0,,104.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,106.05618913890568,7.960133851642084,,,3087.2359518244057,0.7713444815152699,10.94389468959586,11.00629378696296,1.0,1.027253905838032,-1424.5670873830047,1662.6688644414012,0.0432774376377671,446.8601511115937
39,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026240,9,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,116.18058161902128,7.96261269463106,,,3109.7980176187034,0.7560128789057475,11.105411526072515,10.998795816459737,1.0,1.211713109850563,-1442.5598064731748,1667.2382111455286,0.0505646785798182,430.523708640197
40,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027080,26,322.0,200.0,,377.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,378.6304046701878,7.960635044314916,,,3003.8329588893234,0.7208843897993389,10.798727369083664,10.968174862924474,1.0,1.1979478458752315,-1644.940447165408,1358.8925117239155,0.1129703517775687,398.000357161052
41,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027000,22,322.0,200.0,,91.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,89.90216178100741,7.985982981549658,,,2984.3693514431498,0.8316686622444464,10.88277382486163,10.885515711530063,1.0,1.3805656284760062,-1389.3417583384028,1595.0275931047468,0.0535044147414993,530.3386471450378
42,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027420,31,322.0,200.0,,390.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,391.24462037890953,7.973219212367522,,,3055.7528241219334,0.7794450608075285,11.026984578936844,11.047101986107206,1.0,1.1999745823361152,-1664.0278876095615,1391.724936512372,0.0364845326026808,456.131767270188
43,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026640,17,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,403.92138292977074,7.9617877898765395,,,3118.134222013354,0.7739295371112046,11.13213508783527,10.925086823705566,1.0,1.2547855523856546,-1763.307747981379,1354.826474031975,0.0449119419019738,449.7676565342233
44,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026580,14,322.0,200.0,,377.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,376.9301167531014,7.973456037314821,,,3011.88314854122,0.7843039278032745,10.864859461188754,10.895848381729838,1.0,1.308987217707139,-1674.765471647136,1337.1176768940834,0.0522830645737914,461.9284088840872
45,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027460,33,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,110.5588023144669,7.968112329218724,,,3102.8005223540067,0.7488356626797308,11.00792734096708,11.000057043126166,1.0,1.2704708337422614,-1430.2389580920224,1672.5615642619846,0.0351593719010208,423.3649538564509
46,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027120,28,322.0,200.0,,390.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,393.5188214971074,7.961128167245308,,,3082.3588154003646,0.7126602242859776,11.050907864341964,11.024459251101,1.0,1.3279160156175982,-1667.2365715895166,1415.1222438108475,0.0424123760731385,391.2018421569754
47,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027900,43,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,116.85367354391929,7.965100341975858,,,3103.8840026505814,0.7409410121700721,11.137300887737808,11.015420031675298,1.0,1.3160168466974265,-1430.742409026211,1673.141593624371,0.0491430116971942,415.81508857281136
48,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026600,15,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,398.8972227552631,7.965143374604656,,,3104.67539108899,0.7693712313078209,11.082007431588552,11.06425799500962,1.0,1.0883254893668897,-1674.0891441494182,1430.5862469395722,0.0474249936447287,444.6719168035124
49,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026680,19,322.0,200.0,,260.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,,,,,,,,,257.1991439416015,7.971432158028591,,,3109.763915946479,0.7584884108387897,11.10681856892602,11.04637219081916,1.0,1.2603354229100925,-1577.8455876285411,1531.9183283179375,0.0418790647704218,433.06196994001
50,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548040339,50,445.0,200.0,,819.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,,,,,,,,,808.0304825916332,7.953704034338895,,,4109.494237402992,0.6249537919575384,10.302013809277078,11.824969204824356,1.0,1.600809445810708,-2971.0510307698496,1138.4432066331424,0.1345165526565828,458.9445859703288
51,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038999,21,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,,,,,,,,,-28.05870188469657,7.943717488955748,,,4074.1954532000914,0.6333176045085195,10.15374229661522,11.943761605116157,1.0,1.3713264489692605,-2068.310935203508,2005.884517996584,0.1594443559255622,465.575302229293
52,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038939,18,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,,,,,,,,,-17.912163833314708,7.931044768042318,,,4099.482670602028,0.6460686174950446,10.401961442552246,11.937144652380404,1.0,1.6745116911753255,-2138.342328586174,1961.140342015853,0.1285847224393303,476.0790393692033
53,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548039419,30,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,,,,,,,,,-26.787941441998555,7.961085808780442,,,4100.4313908086615,0.6222343544484387,10.1880994122305,11.787555754529404,1.0,2.059363044069427,-2147.097600945533,1953.333789863128,0.1815951456450281,456.8304662400608
