,measurement,timestamp_pulse_id,imageid,separation_um,balance,snr_db,pixis_profile_avg_width,crop_px,xi_um_guess,sigma_x_F_gamma_um_multiplier,xatol,chi2distance_deconvmethod_2d_v3,xi_x_um_v3,xi_y_um_v3
2338,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562028,0,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,126.48813571537032,756.4310031533306,1577.9074341117753
2339,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563868,44,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,216.519258777691,591.9813531844418,1577.9074341151372
2340,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563528,39,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,154.51378367680098,743.6067789545646,1577.907434135609
2341,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563468,36,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,62.58880668898887,687.3256573189188,1577.9074341072692
2342,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563008,25,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,69.8711163779406,791.689058556433,1577.907434130158
2343,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562168,7,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,800.6836680880753,713.8932444208465,985.3893974660205
2344,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562148,6,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,563.0299660794213,760.4211628140126,985.389397465857
2345,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549564008,51,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,110.69185676256863,699.9949200868456,1542.607760557987
2346,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563968,49,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,97.5033992574128,763.9725339220898,1577.907434130158
2347,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563568,41,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,705.8871640601543,760.5039306110905,1577.9074340917357
2348,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563908,46,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,158.34450044592162,668.0480831749287,1532.2527685476236
2349,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562968,23,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,457.0669467226978,606.7179338996556,870.8613613096926
2350,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562068,2,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,116.19040237063518,712.8246286273124,1577.9074340921525
2351,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562488,11,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,375.2426427996282,656.4078495036085,1036.4087715011008
2352,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562628,18,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,94.4354153836344,659.6507037569843,1503.209746890964
2353,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562648,19,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,123.19873719106616,764.5490161375353,1036.408771501296
2354,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562608,17,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,195.48146480781435,700.3598107662598,870.8613613096757
2355,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563128,31,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,321.2881176571599,663.5787169951824,1542.607760553629
2356,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563508,38,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,65.58272283990047,857.2718138502371,1577.9074340625702
2357,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563948,48,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,743.278696702295,697.4461876906363,1577.907434115937
2358,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563928,47,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,161.47166908765593,766.3106922681925,1577.9074341365615
2359,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563048,27,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,125.2455646318663,846.8446866377305,985.3893974662124
2360,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562508,12,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,123.7312093984708,749.4602001414438,1577.9074341151372
2361,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563548,40,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,551.2768287988641,707.3912084028271,1542.607760535538
2362,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563888,45,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,79.79826707317478,719.4810140133253,1577.907434130158
2363,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549564028,52,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,97.6408792698132,686.2505542447342,1577.907434115937
2364,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549562588,16,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,337.3803641473791,739.9476244420734,1542.607760563357
2365,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 1047um (3d#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549563428,34,1047.0,,26.8,200.0,50.0,800.0,1.2,5.0,390.4417384465371,786.8582464917049,1532.2527685976172
2366,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0215um (3a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545636050,13,215.0,,26.8,200.0,50.0,800.0,1.2,5.0,142.91192223454567,801.2561384589891,1455.5985426329407
2367,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653043,12,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,158.76210900951924,588.3387638119467,2222.3843224470074
2368,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652663,8,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,606.0341707950132,557.3967692586951,2733.6330103656446
2369,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654383,37,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,270.61535865859105,562.1398456900729,2222.3843224470074
2370,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652563,3,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,309.05064670638234,573.9052668024515,2733.6330105135894
2371,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654923,48,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,120.65549617253458,564.1586443099015,2680.15492908177
2372,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654443,39,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,527.2353302760705,469.4155662562032,2733.633010411964
2373,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653883,25,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,194.74606585010144,552.5246840227987,2222.3843224470074
2374,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654363,36,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,202.0761769854432,552.5594460163665,2133.6669640773894
2375,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653543,23,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,594.7916649466265,427.5325781869744,2733.633010286479
2376,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652543,2,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,234.54392149436617,540.318707844764,2222.3843224470074
2377,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652523,1,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,646.4103829000317,522.1560285199562,2222.3843224470074
2378,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653483,20,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,120.84104693180684,516.9270368573484,2733.633010348964
2379,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654343,35,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,315.6321345361398,527.1208122361428,870.9981924267223
2380,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653423,18,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,209.4907476519976,491.8903084096735,1219.7868458940522
2381,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545655283,53,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,136.54154739445764,510.8873228214357,2733.633010411964
2382,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654803,43,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,217.49552572957245,456.8090873011424,2733.633010487391
2383,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652923,9,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,510.0815378994866,504.4228603405075,2733.633010400185
2384,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654503,41,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,219.522344113638,429.42435057804335,1040.057808451043
2385,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654463,40,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,704.509285796115,509.7565423711738,2733.633010348964
2386,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652623,6,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,328.2888614423523,534.3717278233345,2733.633010411964
2387,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652483,0,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,252.61199424851645,501.2842414618988,2733.6330103656446
2388,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653923,27,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,211.4167108468395,524.7242601496795,2733.633010286479
2389,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653063,13,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,70.65154924473443,589.5549971893716,2733.633010286479
2390,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652583,4,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,539.1837803324465,457.8090482626323,2222.3843224470074
2391,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654863,46,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,57.61922826302554,577.8129788540665,2733.633010390295
2392,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545655223,51,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,246.8045299470128,526.8868085551303,2733.6330103650057
2393,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654043,33,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,104.1970456472285,465.3757568630178,2733.633010348964
2394,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654823,44,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,379.0572056480439,501.6018297358448,2733.633010348964
2395,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653383,16,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,233.0189907171177,452.23691824674654,2733.6330105135894
2396,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653983,30,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,88.87472696991533,522.4682065904826,2733.633010348964
2397,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653403,17,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,103.11139191317896,510.0055920608553,2733.633010411964
2398,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653503,21,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,91.15494529517136,478.5464629344358,2733.633010526454
2399,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654423,38,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,158.78839162825616,478.64782625591056,3422.5927864361265
2400,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653523,22,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,167.0768442639991,509.8847148682442,2733.633010411964
2401,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654963,50,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,123.61461500955782,471.65758519243394,2733.6330105135894
2402,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654003,31,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,142.48058412997057,533.5958749125141,986.970160679125
2403,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653583,24,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,239.9567166218777,496.7184671221711,1040.05780845114
2404,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653963,29,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,334.95953324667767,503.6788633836065,1219.7868458908
2405,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545655243,52,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,344.75436906032826,515.6601954259125,1040.0578084508418
2406,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653023,11,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,169.49259539299464,557.7473999330982,2222.3843224470074
2407,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654023,32,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,463.6571182422501,496.7293426546758,3302.482644659648
2408,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653003,10,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,60.872157704909725,540.0967345949591,2733.633010487391
2409,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654883,47,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,81.62008923337876,467.616452697386,2733.6330105135894
2410,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653123,15,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,98.7767197707408,526.5701452995066,2222.384322476379
2411,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653943,28,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,175.6148727235689,537.4822585423134,2733.6330103656446
2412,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654843,45,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,240.7785849567384,455.2299306988032,1040.0578084517986
2413,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545654303,34,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,366.7805306024278,496.8722111403053,555.9123814947852
2414,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545653903,26,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,101.3745769713734,521.6615544590962,2733.633010348964
2415,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0707um (1b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg1ab),1545628237,7,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,849.5358151774401,646.6165058461986,779.7961553503321
2416,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0707um (1b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg1ab),1545630797,52,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,4097.79701169148,631.1011862825369,1577.9074094078985
2417,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0707um (1b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg1ab),1545630457,48,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,1184.5269094852506,576.0428208086277,1581.5824315934642
2418,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0707um (1b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg1ab),1545628637,14,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,3238.475278031505,553.3591767231786,1577.9074093547226
